公司代碼,簡稱,TSE 產業別,TESG評等季度,環境構面分數,社會構面分數,公司治理構面分數,TESG分數,TESG等級
1722,台肥         ,21,202112,57.06,75.2,71.33,68.21,A     
1723,中碳         ,21,202112,67.02,83.06,59.59,68.86,A     
1725,元禎         ,21,202112,59.35,49.61,67.76,59.79,B+    
1726,永記         ,21,202112,65.97,55.36,59.77,60.31,B+    
1727,中華化       ,21,202112,45.28,58.32,63.52,56.49,B     
1730,花仙子       ,21,202112,65.4,71.57,75.06,71.76,A+    
1731,美吾華       ,22,202112,44.35,57.41,51.1,53.23,B     
1732,毛寶         ,21,202112,68.14,51.94,60.92,58.52,B+    
1733,五鼎         ,22,202112,77.7,66.44,61.83,67.13,A     
1734,杏輝         ,22,202112,72.02,70.91,43.92,63.28,B+    
1735,日勝化       ,21,202112,47.27,51.08,66.78,56.22,B     
1736,喬山         ,37,202112,51.63,62.57,53.03,56.77,B     
1737,臺鹽         ,02,202112,41.37,78.27,74.31,65.64,A     
1752,南光         ,22,202112,61.22,57.76,65.52,60.63,B+    
1760,寶齡富錦     ,22,202112,64.77,53.02,69.24,59.84,B+    
1762,中化生       ,22,202112,58.39,58.45,57.25,58.09,B+    
1773,勝一         ,21,202112,56.38,68.44,64.34,63.18,B+    
1776,展宇         ,21,202112,57.25,39.92,64.65,55.01,B     
1783,和康生       ,22,202112,49.97,60.17,66.95,60.3,B+    
1786,科妍         ,22,202112,59.77,59.07,44.04,54.84,B     
1789,神隆         ,22,202112,40.23,58.74,52.76,53.67,B     
1795,美時         ,22,202112,65.4,54.13,72.29,61.43,B+    
1802,台玻         ,08,202112,78.72,68.09,67.16,71.9,A+    
1805,寶徠         ,14,202112,46.85,40.79,42.69,43.24,C     
1806,冠軍         ,08,202112,61.33,60.99,43.69,54.31,B     
1808,潤隆         ,14,202112,46.85,40.15,45.41,44.22,C     
1809,中釉         ,08,202112,51.63,55.03,46.27,50.97,B-    
1810,和成         ,08,202112,65.46,73.03,43.26,59.98,B+    
1817,凱撒衛       ,08,202112,46.99,49.35,70.94,57.33,B     
1903,士紙         ,09,202112,41.42,34.87,48.84,42.45,C     
1904,正隆         ,09,202112,58.87,74.09,58.38,63.24,B+    
1905,華紙         ,09,202112,49.62,72.84,72.28,60.02,B+    
1906,寶隆         ,09,202112,41.42,46.95,56.66,48.29,B-    
1907,永豐餘       ,09,202112,68.59,65.22,61.36,65.14,A     
1909,榮成         ,09,202112,66.66,73.89,61.58,66.64,A     
2002,中鋼         ,10,202112,50.45,81.76,58.09,61.03,B+    
2006,東和鋼鐵     ,10,202112,77.92,82.77,61.73,73.3,A+    
2007,燁興         ,10,202112,74.06,65.84,54.84,65.08,A     
2008,高興昌       ,10,202112,50.41,50.97,41.42,47.31,B-    
2009,第一銅       ,10,202112,50.41,37.85,47.52,46.23,C     
2010,春源         ,10,202112,66.63,67.3,53.72,62.15,B+    
2012,春雨         ,10,202112,73.94,55.49,51.58,61.28,B+    
2013,中鋼構       ,10,202112,86.99,78.93,53.83,70.31,A+    
2014,中鴻         ,10,202112,76.03,86.95,58.15,72.32,A+    
2015,豐興         ,10,202112,35.01,70.81,58.64,52.47,B     
2017,官田鋼       ,10,202112,60.29,42.75,51.89,52.88,B     
2020,美亞         ,10,202112,50.41,55.98,44.47,49.66,B-    
2022,聚亨         ,10,202112,61.83,48.62,61.03,58.24,B+    
2023,燁輝         ,10,202112,76.94,72.96,58.19,69.2,A     
2024,志聯         ,10,202112,41.34,40.8,49.65,44.2,C     
2025,千興         ,10,202112,41.34,38.41,34.2,38.04,C-    
2027,大成鋼       ,10,202112,66.91,62.98,39.5,56.06,B     
2028,威致         ,10,202112,46,48.64,50.87,48.41,B-    
2029,盛餘         ,10,202112,74.15,65.93,56.76,65.84,A     
2030,彰源         ,10,202112,70.28,60.24,43.43,58.1,B+    
2031,新光鋼       ,10,202112,74.71,75.66,39.45,62.25,B+    
2032,新鋼         ,10,202112,50.41,41.88,46.91,47.02,C     
2033,佳大         ,10,202112,41.34,38.27,43.15,41.22,C-    
2034,允強         ,10,202112,56.42,54.49,50.77,53.9,B     
2038,海光         ,10,202112,46.27,41.18,47.21,45.34,C     
2049,上銀         ,05,202112,84.15,81.01,67.14,76.4,A+    
2059,川湖         ,28,202112,73.57,69.84,65,69.55,A     
2062,橋椿         ,38,202112,85.51,72.74,65.64,72.4,A+    
2069,運錩         ,10,202112,50.41,36.44,63.88,51.77,B     
2101,南港         ,11,202112,73.33,66.75,48.05,61.56,B+    
2102,泰豐         ,11,202112,66.41,59.06,60.6,62,B+    
2103,台橡         ,11,202112,34.28,44.47,59.92,47.59,B-    
2104,國際中橡     ,11,202112,45.36,59.65,53.97,53.09,B     
2105,正新         ,11,202112,77.32,65.01,67.91,70.08,A     
2106,建大         ,11,202112,86.66,74.56,57.61,71.82,A+    
2107,厚生         ,11,202112,41.47,53.26,36.78,43.13,C     
2108,南帝         ,11,202112,78.33,67.63,57.98,66.98,A     
2109,華豐         ,11,202112,51.97,53.4,37.99,46.93,C     
2114,鑫永銓       ,11,202112,52.81,51.17,68.9,58.75,B+    
2115,六暉-KY      ,12,202112,51.97,45.37,53.44,50.63,B-    
2201,裕隆         ,12,202112,75.35,79.24,59.28,70.21,A+    
2204,中華         ,12,202112,60.15,65.86,59.35,61.49,B+    
2206,三陽工業     ,12,202112,74.41,79.81,32.05,59.45,B+    
2207,和泰車       ,12,202112,77.25,78.1,75.64,74.81,A+    
2208,台船         ,15,202112,71.19,76.73,77.26,74.69,A+    
2211,長榮鋼       ,10,202112,41.34,39.09,43.96,41.72,C-    
2227,裕日車       ,12,202112,73.7,72.57,61.02,68.43,A     
2228,劍麟         ,12,202112,51.97,48.12,60.94,54.35,B     
2231,為升         ,12,202112,51.97,61.02,41.62,50.56,B-    
2233,宇隆         ,12,202112,42.59,39.94,40.26,40.91,C-    
2236,百達-KY      ,12,202112,42.59,47.57,56.62,49.51,B-    
2239,英利-KY      ,12,202112,42.59,32.4,46.51,41.16,C-    
2241,艾姆勒       ,12,202112,51.97,47.34,48.22,49.16,B-    
2243,宏旭-KY      ,12,202112,51.97,31.45,41.85,42.07,C     
2247,汎德永業     ,12,202112,42.59,46.08,59.35,50.14,B-    
2248,華勝-KY      ,12,202112,42.59,34.44,44.92,41.14,C-    
2250,IKKA-KY      ,12,202112,42.59,47.77,55.49,49.12,B-    
2301,光寶科       ,25,202112,75.35,77.08,73.9,75.46,A+    
2302,麗正         ,24,202112,51.4,41.91,44.06,45,C     
2303,聯電         ,24,202112,72.04,83.44,63.16,72.99,A+    
2305,全友         ,25,202112,43.63,46.51,54.59,48.89,B-    
2308,台達電       ,28,202112,88.56,84.06,71.44,80.34,A+    
2312,金寶         ,31,202112,70.4,58.15,51.06,58.4,B+    
2313,華通         ,28,202112,42.45,59.64,63.21,56.87,B     
2314,台揚         ,27,202112,69,62.18,60.16,63.05,B+    
2316,楠梓電       ,28,202112,64.52,39.43,60.1,53.31,B     
2317,鴻海         ,31,202112,78.55,72.93,54.66,67.34,A     
2321,東訊         ,27,202112,43.63,48.57,35.86,42.55,C     
2323,中環         ,26,202112,57.66,62.65,59.16,60.13,B+    
2324,仁寶         ,25,202112,72.59,72.88,54.62,65.87,A     
2327,國巨         ,28,202112,81.88,57.63,56.51,63.03,B+    
2328,廣宇         ,28,202112,53.51,56.64,46.56,51.67,B     
2329,華泰         ,24,202112,67.99,58.02,54.53,59.09,B+    
2330,台積電       ,24,202112,70.65,91,76.58,80.01,A+    
2331,精英         ,25,202112,80.22,54.12,68.05,65.68,A     
2332,友訊         ,27,202112,64.91,77.38,55.55,66.09,A     
2337,旺宏         ,24,202112,80.58,70.56,74.6,74.5,A+    
2338,光罩         ,24,202112,51.4,70.73,59.09,61.67,B+    
2340,台亞         ,24,202112,42.18,64.46,40.62,50.05,B-    
2342,茂矽         ,24,202112,45.55,56.08,46.86,50.05,B-    
2344,華邦電       ,24,202112,61.65,65.4,54.85,60.49,B+    
2345,智邦         ,27,202112,87.26,84.2,69.24,79.25,A+    
2347,聯強         ,29,202112,68.55,67.14,55.18,62.74,B+    
2348,海悅         ,20,202112,46.85,49.8,48.98,48.65,B-    
2349,錸德         ,26,202112,68.73,59.85,45.99,56.71,B     
2351,順德         ,24,202112,65.95,58.76,65.08,62.88,B+    
2352,佳世達       ,25,202112,87.96,85.86,55.74,74.92,A+    
2353,宏碁         ,25,202112,84.48,83.36,51.48,71.51,A+    
2354,鴻準         ,31,202112,68.08,78.65,64.03,70.56,A+    
2355,敬鵬         ,28,202112,55.05,47.05,57.01,52.75,B     
2356,英業達       ,25,202112,73.3,74.43,73.98,73.99,A+    
2357,華碩         ,25,202112,85.68,90.03,66,79.85,A+    
2359,所羅門       ,31,202112,66.56,67.44,23.65,49.66,B-    
2360,致茂         ,31,202112,84.7,69.6,62.99,70.71,A+    
2362,藍天         ,25,202112,67.74,59.48,58.59,61.13,B+    
2363,矽統         ,24,202112,43.63,56.87,38.43,46.68,C     
2364,倫飛         ,25,202112,57.52,43.9,46.75,48.25,B-    
2365,昆盈         ,25,202112,77.72,46.04,37.42,50.37,B-    
2367,燿華         ,28,202112,67.84,60.85,52.29,59.27,B+    
2368,金像電       ,28,202112,67.1,71.59,50.94,62.67,B+    
2369,菱生         ,24,202112,67.54,59.59,45.68,56.21,B     
2371,大同         ,05,202112,78.66,74.26,37.92,56.5,B     
2373,震旦行       ,31,202112,60.82,58.86,50.24,55.87,B     
2374,佳能         ,26,202112,48.89,54.77,34.91,45.81,C     
2375,凱美         ,28,202112,43.63,44.4,29.1,38.4,C-    
2376,技嘉         ,25,202112,72.96,69.56,69.75,70.45,A+    
2377,微星         ,25,202112,86.63,72.59,62.19,72.01,A+    
2379,瑞昱         ,24,202112,72.46,65.04,71.44,69.25,A     
2380,虹光         ,25,202112,51.4,48.83,49.48,49.69,B-    
2382,廣達         ,25,202112,83.1,76.97,61.34,72.5,A+    
2383,台光電       ,28,202112,68.94,57.04,62.69,62.04,B+    
2385,群光         ,28,202112,69.98,71.96,38.51,58.78,B+    
2387,精元         ,25,202112,43.63,50.7,47.33,47.73,B-    
2388,威盛         ,24,202112,51.4,57.52,65.12,58.94,B+    
2390,云辰         ,31,202112,52.81,46.59,43.66,47.28,C     
2392,正崴         ,28,202112,70.65,58.7,43.65,55.85,B     
2393,億光         ,26,202112,81.37,56.25,62.29,64.58,A     
2395,研華         ,25,202112,70.8,63.13,68.31,66.94,A     
2397,友通         ,25,202112,63.44,55.62,44.59,53.31,B     
2399,映泰         ,25,202112,43.63,52.21,33.34,42.98,C     
2401,凌陽         ,24,202112,69.01,70.25,40.7,58.72,B+    
2402,毅嘉         ,28,202112,51.4,49.08,46.03,48.48,B-    
2404,漢唐         ,31,202112,43.63,52.55,52.29,50.31,B-    
2405,輔信         ,25,202112,55.05,52.67,43.34,49.7,B-    
2406,國碩         ,26,202112,60.66,60.74,51.78,57.48,B     
2408,南亞科       ,24,202112,57.05,89.13,58.86,69.93,A     
2409,友達         ,26,202112,57.15,79.98,62.03,67.68,A     
2412,中華電       ,27,202112,83.17,85.65,78.74,76.22,A+    
2413,環科         ,28,202112,65.96,59.73,31.12,50.15,B-    
2414,精技         ,29,202112,67.01,70.94,52.65,63.06,B+    
2415,錩新         ,28,202112,41.47,56.13,50.24,49.38,B-    
2417,圓剛         ,25,202112,73.35,67.58,60.69,66.35,A     
2419,仲琦         ,27,202112,52.83,47.38,53.7,51.09,B-    
2420,新巨         ,28,202112,59.4,53.72,58.93,57.51,B+    
2421,建準         ,28,202112,55.8,76.87,56.43,62.37,B+    
2423,固緯         ,31,202112,69.62,66.51,67.91,68,A     
2424,隴華         ,27,202112,43.63,52.39,58.26,52.52,B     
2425,承啟         ,25,202112,51.4,49.42,47.9,49.32,B-    
2426,鼎元         ,26,202112,65.13,53.71,51.38,55.57,B     
2427,三商電       ,30,202112,43.63,71.95,45.67,55.17,B     
2428,興勤         ,28,202112,73.59,42.37,57.74,57.88,B+    
2429,銘旺科       ,26,202112,51.4,41.33,43.26,44.48,C     
2430,燦坤         ,29,202112,46.99,44.28,51.95,47.79,B-    
2431,聯昌         ,28,202112,41.47,54.91,37.29,43.83,C     
2433,互盛電       ,31,202112,46.99,50.59,51.52,50.27,B-    
2434,統懋         ,24,202112,57.2,43.32,39.66,45.26,C     
2436,偉詮電       ,24,202112,59.35,56.11,50.69,54.83,B     
2438,翔耀         ,26,202112,51.4,47.16,58.23,52.38,B     
2439,美律         ,27,202112,85.99,59.84,73.37,71.25,A+    
2440,太空梭       ,28,202112,41.47,56.4,44.65,47.22,C     
2441,超豐         ,24,202112,41.66,64.28,58.47,56.65,B     
2442,新美齊       ,14,202112,57.2,54.66,61.87,58.45,B+    
2444,兆勁         ,27,202112,51.4,45.29,26.74,39.71,C-    
2449,京元電子     ,24,202112,69.61,79.44,59.84,69.63,A     
2450,神腦         ,27,202112,75.55,72.78,66.86,71,A+    
2451,創見         ,24,202112,57.44,55.53,69.36,61.24,B+    
2453,凌群         ,30,202112,51.84,71.84,69.8,66.27,A     
2454,聯發科       ,24,202112,80.94,71.74,66.51,71.96,A+    
2455,全新         ,27,202112,72.59,62.78,35,54.58,B     
2457,飛宏         ,28,202112,80.29,68.7,72.23,73.59,A+    
2458,義隆         ,24,202112,64.51,66.05,51.78,60.26,B+    
2459,敦吉         ,31,202112,63.67,50.91,45.23,51.82,B     
2460,建通         ,28,202112,51.4,41.15,67.78,53.73,B     
2461,光群雷       ,31,202112,41.47,55.5,47.48,48.08,B-    
2462,良得電       ,28,202112,52.81,57.36,42.39,50.01,B-    
2464,盟立         ,31,202112,42.03,54.4,54.32,50.65,B-    
2465,麗臺         ,25,202112,43.63,54.74,42.93,47.59,B-    
2466,冠西電       ,26,202112,57.11,41.8,56.3,50.98,B-    
2467,志聖         ,28,202112,41.47,41.3,43.94,42.41,C     
2468,華經         ,30,202112,50.49,66.04,58.32,59.37,B+    
2471,資通         ,30,202112,60.41,55.5,51.68,55.23,B     
2472,立隆電       ,28,202112,51.4,54.07,42.59,49.07,B-    
2474,可成         ,31,202112,78.73,69.57,41.75,61.19,B+    
2476,鉅祥         ,28,202112,52.81,59.4,35.02,47.67,B-    
2477,美隆電       ,31,202112,59.11,44.97,42.04,47.25,C     
2478,大毅         ,28,202112,58.84,60.69,45.89,54.22,B     
2480,敦陽科       ,30,202112,55.19,62.51,64.71,61.59,B+    
2481,強茂         ,24,202112,62.71,52.71,38.53,49.72,B-    
2482,連宇         ,31,202112,57.24,47.36,57.05,53.41,B     
2483,百容         ,28,202112,51.4,47.51,42.58,46.57,C     
2484,希華         ,28,202112,69.41,67.73,54.78,63.05,B+    
2485,兆赫         ,27,202112,51.4,53.51,41.7,48.52,B-    
2486,一詮         ,26,202112,51.4,49.42,38.4,45.71,C     
2488,漢平         ,31,202112,57.03,44.28,53.56,50.87,B-    
2489,瑞軒         ,26,202112,66.07,60.08,43.32,55.15,B     
2491,吉祥全       ,26,202112,51.4,42.56,54.31,49.15,B-    
2492,華新科       ,28,202112,54.04,63.79,56.69,58.03,B+    
2493,揚博         ,28,202112,41.47,47.34,50.6,46.88,C     
2495,普安         ,25,202112,46.37,48,51.75,49.04,B-    
2496,卓越         ,20,202112,51.21,62.3,64.74,60.59,B+    
2497,怡利電       ,12,202112,70.06,71.6,60.03,66.6,A     
2498,宏達電       ,27,202112,58.8,63.77,50.69,57.61,B+    
2501,國建         ,14,202112,79.63,68.71,65.27,70.18,A     
2504,國產         ,14,202112,61.62,54.52,34.73,50.16,B-    
2505,國揚         ,14,202112,46.85,51.02,43.14,46.51,C     
2506,太設         ,14,202112,46.85,54.21,52.55,51.51,B-    
2509,全坤建       ,14,202112,46.85,45.97,58.24,51.48,B-    
2511,太子         ,14,202112,49.89,63.36,71.16,63.08,B+    
2514,龍邦         ,20,202112,85.69,56.21,36.22,55.58,B     
2515,中工         ,14,202112,64.84,73.29,52.28,61.97,B+    
2516,新建         ,14,202112,46.85,57.96,54.08,53.29,B     
2520,冠德         ,14,202112,70.23,73.7,52.21,63.52,B+    
2524,京城         ,14,202112,46.85,47.91,56.97,51.52,B-    
2527,宏璟         ,14,202112,46.85,45.78,36.9,42.25,C     
2528,皇普         ,14,202112,46.85,36.73,43.36,42.31,C     
2530,華建         ,14,202112,65.4,55.81,42.1,52.5,B     
2534,宏盛         ,14,202112,64,55.29,67.8,63.02,B+    
2535,達欣工       ,14,202112,68.14,70.72,52.55,62.21,B+    
2536,宏普         ,14,202112,46.85,49.82,48.55,48.47,B-    
2537,聯上發       ,14,202112,46.85,50.27,48.63,48.64,B-    
2538,基泰         ,14,202112,46.85,51.92,45.66,47.86,B-    
2539,櫻花建       ,14,202112,67.86,68.07,70.81,69.19,A     
2540,愛山林       ,14,202112,46.85,47.39,55.61,50.78,B-    
2542,興富發       ,14,202112,65.5,49.7,54.94,56.22,B     
2543,皇昌         ,14,202112,56.22,58.65,54.59,56.25,B     
2545,皇翔         ,14,202112,46.85,59.61,54.25,53.86,B     
2546,根基         ,14,202112,88.32,81.44,56.34,72.5,A+    
2547,日勝生       ,14,202112,45.52,78.06,58.76,60.98,B+    
2548,華固         ,14,202112,48.38,63.65,63.17,59.32,B+    
2597,潤弘         ,14,202112,56.29,73.32,50.59,58.95,B+    
2601,益航         ,18,202112,34.1,58.2,47.62,49.49,B-    
2603,長榮         ,15,202112,83.27,67.26,61.03,69.95,A     
2605,新興         ,15,202112,34.11,47.64,45.47,42.46,C     
2606,裕民         ,15,202112,44.2,66.47,55.24,54.96,B     
2607,榮運         ,15,202112,66.16,70.4,64.69,66.81,A     
2608,嘉里大榮     ,15,202112,51.11,66.69,65.72,61.33,B+    
2609,陽明         ,15,202112,67.47,83.65,66.83,71.91,A+    
2610,華航         ,15,202112,57.76,84.4,59.98,61.16,B+    
2611,志信         ,15,202112,51.79,44.19,46.17,47.4,B-    
2612,中航         ,15,202112,32.74,54.42,69.58,53.39,B     
2613,中櫃         ,15,202112,63.04,61.22,61.4,61.87,B+    
2614,東森         ,20,202112,66.41,61.48,56.94,60.64,B+    
2615,萬海         ,15,202112,42.52,68.74,59.6,56.79,B     
2616,山隆         ,23,202112,50.41,62.1,42.64,50.53,B-    
2617,台航         ,15,202112,59.49,44.82,64.81,57.31,B     
2618,長榮航       ,15,202112,57.1,70.92,61.23,59.76,B+    
2630,亞航         ,15,202112,52.79,62.02,59.01,58.05,B+    
2633,台灣高鐵     ,15,202112,73.62,76.48,80.52,77.14,A+    
2634,漢翔         ,15,202112,67.06,62.27,80.96,71.18,A+    
2636,台驊控股     ,15,202112,62.7,68.96,41.64,56.3,B     
2637,慧洋-KY      ,15,202112,36.22,63.12,68.14,56.47,B     
2642,宅配通       ,15,202112,71.08,52.39,54.11,59.04,B+    
2701,萬企         ,16,202112,46.85,36.97,43.71,42.53,C     
2702,華園         ,16,202112,51.21,39.95,41.51,42.9,C     
2704,國賓         ,16,202112,42.41,75.3,44.51,58.83,B+    
2705,六福         ,16,202112,65.27,52.06,41.76,51.88,B     
2706,第一店       ,16,202112,46.85,36.03,46.6,43.49,C     
2707,晶華         ,16,202112,71.26,75.9,67.94,72.49,A+    
2712,遠雄來       ,16,202112,36.93,61.92,69.2,58.61,B+    
2722,夏都         ,16,202112,36.91,51.46,67.04,52.94,B     
2723,美食-KY      ,16,202112,43.39,41.41,61.28,47.98,B-    
2727,王品         ,16,202112,34.7,63.11,60.48,53.52,B     
2731,雄獅         ,16,202112,51.21,64.99,58.82,60.11,B+    
2739,寒舍         ,16,202112,45.18,66.58,68.92,62.57,B+    
2748,雲品         ,16,202112,72.26,67.38,75.05,70.76,A+    
2753,八方雲集     ,16,202112,43.39,30.86,50.93,40.76,C-    
2801,彰銀         ,17,202112,62.57,84.88,71.68,76.13,A+    
2809,京城銀       ,17,202112,68.81,55.71,68.15,63,B+    
2812,台中銀       ,17,202112,37.99,63.72,48.96,53.84,B     
2816,旺旺保       ,17,202112,61.62,63.12,65.89,64.21,A     
2820,華票         ,17,202112,65.52,60.27,50.6,56.45,B     
2832,台產         ,17,202112,53.83,65.97,51.58,57.89,B+    
2834,臺企銀       ,17,202112,72.12,71.03,65.17,68.47,A     
2836,高雄銀       ,17,202112,57.9,61.48,65.32,62.82,B+    
2838,聯邦銀       ,17,202112,65.47,37.22,70.75,56.03,B     
2845,遠東銀       ,17,202112,59.1,81.35,58.24,68.05,A     
2849,安泰銀       ,17,202112,31.44,46.93,73.07,57.1,B     
2850,新產         ,17,202112,82.97,63.21,32.67,51.53,B-    
2851,中再保       ,17,202112,65.01,55.82,55.73,56.88,B     
2852,第一保       ,17,202112,60.31,53.44,52.02,53.61,B     
2855,統一證       ,17,202112,67.37,66.84,54.72,61.33,B+    
2867,三商壽       ,17,202112,74.65,71.45,48.53,61.29,B+    
2880,華南金       ,17,202112,71.16,77.4,60.95,69.08,A     
2881,富邦金       ,17,202112,87.53,70.68,65.95,70.52,A+    
2882,國泰金       ,17,202112,75.95,70.09,53.33,63.08,B+    
2883,凱基金       ,17,202112,81.55,74.41,37.72,58.39,B+    
2884,玉山金       ,17,202112,53.72,69.99,54.33,60.83,B+    
2885,元大金       ,17,202112,82.8,71.49,55.83,65.64,A     
2886,兆豐金       ,17,202112,73.99,67.71,69.07,69.09,A     
2887,台新金       ,17,202112,64.55,65.53,60.41,63.06,B+    
2888,新光金       ,17,202112,72.25,67.26,51.92,60.8,B+    
2889,國票金       ,17,202112,51.02,50.55,40.29,45.89,C     
2890,永豐金       ,17,202112,55.11,80.86,65.75,70.21,A+    
2891,中信金       ,17,202112,78.94,84.43,56,69.31,A     
